gid,entidad,objeto,fna,geom,gna,nam,fun,ppo,sag,fdc
"1529","0",Mina,,POINT(-57.167096949 -35.373318039),"-1",,-1,-1,IGN,
"811","0",Mina,Cantera,POINT(-65.481002808 -24.954195023),Cantera,,-1,-1,IGN,IGN
"812","0",Mina,Cantera,POINT(-69.2989425659999 -31.248170853),Cantera,,-1,-1,IGN,IGN
"847","0",Mina,San Martín,POINT(-66.0998916629999 -40.483623505),"-1",San Martín,-1,-1,IGN,IGN
"813","0",Mina,Cantera,POINT(-69.293968201 -31.247552872),Cantera,,-1,-1,IGN,IGN
"848","0",Mina,La Malena,POINT(-66.051368713 -40.49779892),"-1",La Malena,-1,-1,IGN,IGN
"814","0",Mina,Cantera,POINT(-69.301086426 -31.2396564479999),Cantera,,-1,-1,IGN,IGN
"815","0",Mina,Cantera,POINT(-69.3115997309999 -31.238855362),Cantera,,-1,-1,IGN,IGN
"816","0",Mina,Cantera,POINT(-66.6106567379999 -31.249015808),Cantera,,-1,-1,IGN,IGN
"817","0",Mina,Cantera,POINT(-67.263572693 -38.8861808779999),Cantera,,-1,-1,IGN,IGN
"818","0",Mina,Cantera,POINT(-67.9066848749999 -38.585079193),Cantera,,-1,-1,IGN,IGN
"819","0",Mina,Carrizo,POINT(-67.732765198 -38.870967865),"-1",Carrizo,-1,-1,IGN,IGN
"820","0",Mina,Cantera,POINT(-65.386528015 -38.986217499),Cantera,,-1,-1,IGN,IGN
"821","0",Mina,Cantera,POINT(-64.7905807499999 -39.119972229),Cantera,,-1,-1,IGN,IGN
"822","0",Mina,Cantera,POINT(-64.445419312 -40.017921448),Cantera,,-1,-1,IGN,IGN
"823","0",Mina,Cantera,POINT(-64.4801864619999 -40.1297683719999),Cantera,,-1,-1,IGN,IGN
"824","0",Mina,Cantera,POINT(-64.473022461 -40.164539337),Cantera,,-1,-1,IGN,IGN
"825","0",Mina,Cantera,POINT(-64.363723755 -40.199863434),Cantera,,-1,-1,IGN,IGN
"826","0",Mina,Cantera,POINT(-64.1407012939999 -40.289070129),Cantera,,-1,-1,IGN,IGN
"827","0",Mina,Cantera,POINT(-63.99527359 -40.7196235659999),Cantera,,-1,-1,IGN,IGN
"828","0",Mina,Cantera,POINT(-64.1392745969999 -40.715545654),Cantera,,-1,-1,IGN,IGN
"829","0",Mina,Cantera,POINT(-64.090911865 -40.7180137629999),Cantera,,-1,-1,IGN,IGN
"830","0",Mina,Cantera,POINT(-64.198707581 -40.7112846369999),Cantera,,-1,-1,IGN,IGN
"831","0",Mina,Cantera,POINT(-64.3727111819999 -40.7121467589999),Cantera,,-1,-1,IGN,IGN
"832","0",Mina,Cantera,POINT(-64.315246582 -40.7118377689999),Cantera,,-1,-1,IGN,IGN
"833","0",Mina,Cantera,POINT(-64.458755493 -40.7130203249999),Cantera,,-1,-1,IGN,IGN
"834","0",Mina,Cantera,POINT(-63.635173798 -40.7170410159999),Cantera,,-1,-1,IGN,IGN
"835","0",Mina,Cantera,POINT(-63.671409607 -40.4206275939999),Cantera,,-1,-1,IGN,IGN
"836","0",Mina,Cantera,POINT(-63.044353485 -40.899520874),Cantera,,-1,-1,IGN,IGN
"837","0",Mina,Cantera,POINT(-63.04196167 -40.9121627809999),Cantera,,-1,-1,IGN,IGN
"838","0",Mina,Cantera,POINT(-63.0761299129999 -40.898704529),Cantera,,-1,-1,IGN,IGN
"839","0",Mina,Cantera,POINT(-63.0731658939999 -40.8738822939999),Cantera,,-1,-1,IGN,IGN
"840","0",Mina,Cantera,POINT(-63.0457305909999 -40.9217720029999),Cantera,,-1,-1,IGN,IGN
"841","0",Mina,Cantera,POINT(-63.368904114 -41.048591614),Cantera,,-1,-1,IGN,IGN
"842","0",Mina,Cantera,POINT(-63.2103309629999 -40.9741592409999),Cantera,,-1,-1,IGN,IGN
"843","0",Mina,Cantera,POINT(-65.426826477 -40.969882965),Cantera,,-1,-1,IGN,IGN
"844","0",Mina,Cantera,POINT(-65.412696838 -40.969749451),Cantera,,-1,-1,IGN,IGN
"845","0",Mina,Cantera,POINT(-67.139656067 -40.6023178099999),Cantera,,-1,-1,IGN,IGN
"846","0",Mina,Cantera,POINT(-66.128387451 -40.751354218),Cantera,,-1,-1,IGN,IGN
"849","0",Mina,Cantera,POINT(-66.043861389 -40.6857147219999),Cantera,,-1,-1,IGN,IGN
"850","0",Mina,Cantera,POINT(-71.5223312379999 -41.911205292),Cantera,,-1,-1,IGN,IGN
"851","0",Mina,Pico Quemado,POINT(-71.022567749 -41.589126587),"-1",Pico Quemado,-1,-1,IGN,IGN
"852","0",Mina,Cantera,POINT(-70.866920471 -41.284946442),Cantera,,-1,-1,IGN,IGN
"853","0",Mina,Cantera,POINT(-71.149887085 -41.727668762),Cantera,,-1,-1,IGN,IGN
"854","0",Mina,Cantera,POINT(-70.512992859 -41.703746796),Cantera,,-1,-1,IGN,IGN
"855","0",Mina,Cantera,POINT(-70.2807617189999 -41.0487899779999),Cantera,,-1,-1,IGN,IGN
"856","0",Mina,Cantera,POINT(-69.80418396 -41.44386673),Cantera,,-1,-1,IGN,IGN
"857","0",Mina,Cantera,POINT(-69.828208923 -41.4691352839999),Cantera,,-1,-1,IGN,IGN
"858","0",Mina,Cantera,POINT(-69.686462402 -41.348571777),Cantera,,-1,-1,IGN,IGN
"859","0",Mina,Cantera,POINT(-69.5987091059999 -41.176452637),Cantera,,-1,-1,IGN,IGN
"860","0",Mina,Cantera,POINT(-69.567558289 -41.124641418),Cantera,,-1,-1,IGN,IGN
"861","0",Mina,Cantera,POINT(-69.527786255 -41.342212677),Cantera,,-1,-1,IGN,IGN
"862","0",Mina,Cantera,POINT(-69.533966064 -41.3525505069999),Cantera,,-1,-1,IGN,IGN
"863","0",Mina,Santa Clara,POINT(-69.4829483029999 -41.6412277219999),"-1",Santa Clara,-1,-1,IGN,IGN
"864","0",Mina,Cantera,POINT(-69.5591430659999 -41.660442352),Cantera,,-1,-1,IGN,IGN
"865","0",Mina,Santa Rita,POINT(-69.4739150999999 -41.637184143),"-1",Santa Rita,-1,-1,IGN,IGN
"866","0",Mina,Cantera,POINT(-69.344474792 -41.44695282),Cantera,,-1,-1,IGN,IGN
"867","0",Mina,Cantera,POINT(-69.3592605589999 -41.476932526),Cantera,,-1,-1,IGN,IGN
"868","0",Mina,Juanita,POINT(-69.3528594969999 -41.526679993),"-1",Juanita,-1,-1,IGN,IGN
"869","0",Mina,Marín,POINT(-67.846458435 -41.1919593809999),"-1",Marín,-1,-1,IGN,IGN
"870","0",Mina,Dos Amigos,POINT(-67.908157349 -41.01227951),"-1",Dos Amigos,-1,-1,IGN,IGN
"871","0",Mina,Cantera,POINT(-66.336479187 -41.922328949),Cantera,,-1,-1,IGN,IGN
"872","0",Mina,Gonzalito,POINT(-65.6483993529999 -41.310451508),"-1",Gonzalito,-1,-1,IGN,IGN
"873","0",Mina,La Lechosa,POINT(-65.507148743 -41.6455574039999),"-1",La Lechosa,-1,-1,IGN,IGN
"874","0",Mina,Cantera,POINT(-65.032775879 -41.686439514),Cantera,,-1,-1,IGN,IGN
"875","0",Mina,Cantera,POINT(-65.0753478999999 -41.693271637),Cantera,,-1,-1,IGN,IGN
"876","0",Mina,Cantera,POINT(-65.1119461059999 -41.67912674),Cantera,,-1,-1,IGN,IGN
"877","0",Mina,Delta,POINT(-65.348121643 -41.7311477659999),"-1",Delta,-1,-1,IGN,IGN
"878","0",Mina,La Navidad,POINT(-65.595977783 -41.650741577),"-1",La Navidad,-1,-1,IGN,IGN
"879","0",Mina,Natacia,POINT(-65.393203735 -41.8155708309999),"-1",Natacia,-1,-1,IGN,IGN
"880","0",Mina,Facundo,POINT(-65.277168274 -41.8352432249999),"-1",Facundo,-1,-1,IGN,IGN
"881","0",Mina,Cantera,POINT(-63.7580947879999 -22.0903587339999),Cantera,,-1,-1,IGN,IGN
"882","0",Mina,Cantera,POINT(-63.742832184 -22.118581772),Cantera,,-1,-1,IGN,IGN
"883","0",Mina,La Cañadita,POINT(-65.470619202 -24.968585968),"-1",La Cañadita,-1,-1,IGN,IGN
"884","0",Mina,San Pacho,POINT(-68.416404724 -24.5947742459999),"-1",San Pacho,-1,-1,IGN,IGN
"885","0",Mina,Azufrera Llullaillaco,POINT(-68.532371521 -24.757595062),Azufrera,Llullaillaco,-1,-1,IGN,IGN
"886","0",Mina,Luisa,POINT(-68.328735352 -24.7717647549999),"-1",Luisa,-1,-1,IGN,IGN
"887","0",Mina,Cantera,POINT(-68.388412476 -24.871513367),Cantera,,-1,-1,IGN,IGN
"888","0",Mina,Amalia,POINT(-68.25037384 -24.806032181),"-1",Amalia,-1,-1,IGN,IGN
"889","0",Mina,María,POINT(-68.270805359 -24.748935699),"-1",María,-1,-1,IGN,IGN
"890","0",Mina,Santa Inés,POINT(-68.142799377 -24.749673843),"-1",Santa Inés,-1,-1,IGN,IGN
"891","0",Mina,Cantera,POINT(-68.2718429569999 -24.447267532),Cantera,,-1,-1,IGN,IGN
"892","0",Mina,Tino,POINT(-68.267196655 -24.473588943),"-1",Tino,-1,-1,IGN,IGN
"893","0",Mina,Salinera Yosko,POINT(-68.005004883 -24.90593338),Salinera,Yosko,-1,-1,IGN,IGN
"894","0",Mina,La Salvadora,POINT(-67.930244446 -24.5380859379999),"-1",La Salvadora,-1,-1,IGN,IGN
"895","0",Mina,Los Hermanos,POINT(-67.898483276 -24.563632965),"-1",Los Hermanos,-1,-1,IGN,IGN
"896","0",Mina,Taca Taca,POINT(-67.8073348999999 -24.56737709),"-1",Taca Taca,-1,-1,IGN,IGN
"897","0",Mina,Cristalita,POINT(-67.728210449 -24.4636211399999),"-1",Cristalita,-1,-1,IGN,IGN
"898","0",Mina,Arisal,POINT(-67.687324524 -24.539903641),"-1",Arisal,-1,-1,IGN,IGN
"899","0",Mina,Cantera,POINT(-67.9532928469999 -24.2956924439999),Cantera,,-1,-1,IGN,IGN
"900","0",Mina,Santa María,POINT(-67.363891602 -24.0880851749999),"-1",Santa María,-1,-1,IGN,IGN
"901","0",Mina,Pampa,POINT(-67.4418563839999 -24.6417675019999),"-1",Pampa,-1,-1,IGN,IGN
"902","0",Mina,El León,POINT(-67.216285706 -24.15133667),"-1",El León,-1,-1,IGN,IGN
"903","0",Mina,Purmamarca,POINT(-66.736732483 -24.949119568),"-1",Purmamarca,-1,-1,IGN,IGN
"904","0",Mina,Torón,POINT(-66.826477051 -24.949047089),"-1",Torón,-1,-1,IGN,IGN
"905","0",Mina,Roberto,POINT(-66.8789062499999 -24.520553589),"-1",Roberto,-1,-1,IGN,IGN
"906","0",Mina,Angel Del Infierno,POINT(-66.8124084469999 -24.429847717),"-1",Angel Del Infierno,-1,-1,IGN,IGN
"907","0",Mina,Compañía Minera San Esteban S.A.,POINT(-66.8298721309999 -24.4165153499999),Compañía Minera,San Esteban S.A.,-1,-1,IGN,IGN
"908","0",Mina,La Azufrera,POINT(-66.7178497309999 -24.410778046),"-1",La Azufrera,-1,-1,IGN,IGN
"909","0",Mina,Sites,POINT(-66.676620483 -24.602376938),"-1",Sites,-1,-1,IGN,IGN
"910","0",Mina,Cantera,POINT(-66.493774414 -24.675706863),Cantera,,-1,-1,IGN,IGN
"911","0",Mina,Julia,POINT(-68.3470916749999 -25.107633591),"-1",Julia,-1,-1,IGN,IGN
"912","0",Mina,La Casualidad,POINT(-68.217180706 -25.033442231),"-1",La Casualidad,-1,-1,IGN,IGN
"913","0",Mina,Sulfatel,POINT(-68.1489639279999 -25.085195541),"-1",Sulfatel,-1,-1,IGN,IGN
"914","0",Mina,Ma. Alejandra y Ma. Magdalena,POINT(-68.160804749 -25.101070404),"-1",Ma. Alejandra y Ma. Magdalena,-1,-1,IGN,IGN
"915","0",Mina,Arita,POINT(-67.765411377 -25.029870987),"-1",Arita,-1,-1,IGN,IGN
"916","0",Mina,Cantera,POINT(-67.760803223 -25.042720795),Cantera,,-1,-1,IGN,IGN
"917","0",Mina,Marita,POINT(-67.7514495849999 -25.0535812379999),"-1",Marita,-1,-1,IGN,IGN
"918","0",Mina,Marcos,POINT(-67.736663818 -25.0544834139999),"-1",Marcos,-1,-1,IGN,IGN
"919","0",Mina,Eliana,POINT(-67.713684082 -25.2246856689999),"-1",Eliana,-1,-1,IGN,IGN
"920","0",Mina,Soroche,POINT(-66.75491333 -25.1236381529999),"-1",Soroche,-1,-1,IGN,IGN
"921","0",Mina,Salar de Los Ratones,POINT(-66.8003311159999 -25.1623630519999),"-1",Salar de Los Ratones,-1,-1,IGN,IGN
"922","0",Mina,Tunuyán y Juncalito,POINT(-67.40096283 -25.180614471),"-1",Tunuyán y Juncalito,-1,-1,IGN,IGN
"923","0",Mina,Don Bósco,POINT(-65.9504013059999 -25.537786484),"-1",Don Bósco,-1,-1,IGN,IGN
"924","0",Mina,Don Otto,POINT(-65.918876648 -25.607866287),"-1",Don Otto,-1,-1,IGN,IGN
"925","0",Mina,Cantera,POINT(-69.3777999879999 -28.646812439),Cantera,,-1,-1,IGN,IGN
"926","0",Mina,De Las Carachas,POINT(-69.43561554 -28.792179108),"-1",De Las Carachas,-1,-1,IGN,IGN
"927","0",Mina,Cantera,POINT(-70.011367798 -29.322914124),Cantera,,-1,-1,IGN,IGN
"928","0",Mina,Fierro Nuevo,POINT(-69.4680023189999 -29.444227219),"-1",Fierro Nuevo,-1,-1,IGN,IGN
"929","0",Mina,Fierro Viejo,POINT(-69.418029785 -29.452077866),"-1",Fierro Viejo,-1,-1,IGN,IGN
"930","0",Mina,De Los Caballos,POINT(-68.836776733 -29.907754898),"-1",De Los Caballos,-1,-1,IGN,IGN
"931","0",Mina,De Guachi,POINT(-68.834121704 -29.9192771909999),"-1",De Guachi,-1,-1,IGN,IGN
"932","0",Mina,El Pescado,POINT(-68.669769287 -29.88483429),"-1",El Pescado,-1,-1,IGN,IGN
"933","0",Mina,General Belgrano,POINT(-68.652877808 -29.6834526059999),"-1",General Belgrano,-1,-1,IGN,IGN
"934","0",Mina,La Abundancia,POINT(-68.640975952 -29.7081871029999),"-1",La Abundancia,-1,-1,IGN,IGN
"935","0",Mina,La Zalamanca,POINT(-68.676361084 -29.7080478669999),"-1",La Zalamanca,-1,-1,IGN,IGN
"936","0",Mina,Arrequitín,POINT(-69.63458252 -30.31313324),"-1",Arrequitín,-1,-1,IGN,IGN
"937","0",Mina,Castaño Viejo,POINT(-69.640640259 -30.935194016),"-1",Castaño Viejo,-1,-1,IGN,IGN
"938","0",Mina,Cantera,POINT(-69.6025009159999 -30.949636459),Cantera,,-1,-1,IGN,IGN
"939","0",Mina,Pata de India,POINT(-69.505058289 -30.351219177),"-1",Pata de India,-1,-1,IGN,IGN
"940","0",Mina,Cantera,POINT(-68.7870712279999 -30.0798473359999),Cantera,,-1,-1,IGN,IGN
"941","0",Mina,Cantera,POINT(-67.710876465 -30.3019103999999),Cantera,,-1,-1,IGN,IGN
"942","0",Mina,Cantera,POINT(-68.752281189 -30.2959365839999),Cantera,,-1,-1,IGN,IGN
"943","0",Mina,Cantera,POINT(-67.655250549 -30.5454101559999),Cantera,,-1,-1,IGN,IGN
"944","0",Mina,La Ramadita,POINT(-67.661575317 -30.5130157469999),"-1",La Ramadita,-1,-1,IGN,IGN
"945","0",Mina,Cantera,POINT(-67.623413086 -30.588001251),Cantera,,-1,-1,IGN,IGN
"946","0",Mina,Cantera,POINT(-67.626342773 -30.6079711909999),Cantera,,-1,-1,IGN,IGN
"947","0",Mina,Cantera,POINT(-67.5972213749999 -30.632602692),Cantera,,-1,-1,IGN,IGN
"948","0",Mina,Gualilan,POINT(-68.949150085 -30.726699829),"-1",Gualilan,-1,-1,IGN,IGN
"949","0",Mina,Los Erizos,POINT(-70.2880859379999 -31.717561722),"-1",Los Erizos,-1,-1,IGN,IGN
"950","0",Mina,Cantera,POINT(-70.450378418 -31.7464160919999),Cantera,,-1,-1,IGN,IGN
"951","0",Mina,El Pachón,POINT(-70.430503845 -31.744245529),"-1",El Pachón,-1,-1,IGN,IGN
"952","0",Mina,El Pachón,POINT(-70.4192123409999 -31.746829987),"-1",El Pachón,-1,-1,IGN,IGN
"953","0",Mina,Avenamar,POINT(-69.398788452 -31.5292282099999),"-1",Avenamar,-1,-1,IGN,IGN
"954","0",Mina,Don Juan,POINT(-69.3879775999999 -31.511644363),"-1",Don Juan,-1,-1,IGN,IGN
"955","0",Mina,Cantera,POINT(-69.382949829 -31.479434967),Cantera,,-1,-1,IGN,IGN
"956","0",Mina,Marianita,POINT(-69.37991333 -31.4379482269999),"-1",Marianita,-1,-1,IGN,IGN
"957","0",Mina,San Juan S.R.L.,POINT(-69.397247314 -31.3901615139999),"-1",San Juan S.R.L.,-1,-1,IGN,IGN
"958","0",Mina,Cantera,POINT(-69.3932342529999 -31.2920570369999),Cantera,,-1,-1,IGN,IGN
"959","0",Mina,Janzi,POINT(-67.337936401 -31.392557144),"-1",Janzi,-1,-1,IGN,IGN
"960","0",Mina,La Porfía,POINT(-67.241462708 -31.869890213),"-1",La Porfía,-1,-1,IGN,IGN
"961","0",Mina,Cantera,POINT(-68.869438171 -31.4562091829999),Cantera,,-1,-1,IGN,IGN
"962","0",Mina,Riominsa S.A.,POINT(-68.835533142 -31.454746246),"-1",Riominsa S.A.,-1,-1,IGN,IGN
"963","0",Mina,Cantera,POINT(-68.824195862 -31.533836365),Cantera,,-1,-1,IGN,IGN
"964","0",Mina,Cantera del Caballo Blanco,POINT(-68.6655273439999 -31.627996445),Cantera,del Caballo Blanco,-1,-1,IGN,IGN
"965","0",Mina,Andina S.A.,POINT(-68.6779785159999 -31.6001358029999),"-1",Andina S.A.,-1,-1,IGN,IGN
"966","0",Mina,Cantera,POINT(-68.674812317 -31.5846672059999),Cantera,,-1,-1,IGN,IGN
"967","0",Mina,Cantera,POINT(-68.5957946779999 -31.369363785),Cantera,,-1,-1,IGN,IGN
"968","0",Mina,San Antonio,POINT(-68.4727096559999 -31.220144272),"-1",San Antonio,-1,-1,IGN,IGN
"969","0",Mina,Cantera,POINT(-68.556182861 -31.478933334),Cantera,,-1,-1,IGN,IGN
"970","0",Mina,Cantera,POINT(-68.5258636469999 -31.4675922389999),Cantera,,-1,-1,IGN,IGN
"971","0",Mina,Cantera,POINT(-68.5740127559999 -31.4083194729999),Cantera,,-1,-1,IGN,IGN
"972","0",Mina,Cantera,POINT(-68.536346436 -31.409646988),Cantera,,-1,-1,IGN,IGN
"973","0",Mina,El Volcán S.A.,POINT(-68.5075683589999 -31.3136558529999),"-1",El Volcán S.A.,-1,-1,IGN,IGN
"974","0",Mina,El Volcán S.A.,POINT(-68.510055542 -31.3072071079999),"-1",El Volcán S.A.,-1,-1,IGN,IGN
"975","0",Mina,El Volcán S.A.,POINT(-68.504684448 -31.3067684169999),"-1",El Volcán S.A.,-1,-1,IGN,IGN
"976","0",Mina,Cantera,POINT(-68.4886932369999 -31.313304901),Cantera,,-1,-1,IGN,IGN
"977","0",Mina,Cantera,POINT(-68.4392852779999 -31.2810153959999),Cantera,,-1,-1,IGN,IGN
"978","0",Mina,Cantera,POINT(-68.44455719 -31.3205451969999),Cantera,,-1,-1,IGN,IGN
"979","0",Mina,Cantera,POINT(-68.474586487 -31.291044235),Cantera,,-1,-1,IGN,IGN
"980","0",Mina,Cantera,POINT(-68.1903381349999 -31.445346832),Cantera,,-1,-1,IGN,IGN
"981","0",Mina,Cantera,POINT(-68.194572449 -31.459861755),Cantera,,-1,-1,IGN,IGN
"982","0",Mina,Cantera,POINT(-68.206138611 -31.4595241549999),Cantera,,-1,-1,IGN,IGN
"983","0",Mina,Cantera,POINT(-68.262550354 -31.514612198),Cantera,,-1,-1,IGN,IGN
"984","0",Mina,Cantera,POINT(-68.287757874 -31.55424118),Cantera,,-1,-1,IGN,IGN
"985","0",Mina,Cantera,POINT(-68.2781906129999 -31.564792633),Cantera,,-1,-1,IGN,IGN
"986","0",Mina,Cantera,POINT(-68.2585067749999 -31.5861644739999),Cantera,,-1,-1,IGN,IGN
"987","0",Mina,Cantera,POINT(-68.2582855219999 -31.8547706599999),Cantera,,-1,-1,IGN,IGN
"988","0",Mina,Cantera,POINT(-68.253601074 -31.846441269),Cantera,,-1,-1,IGN,IGN
"989","0",Mina,Cantera,POINT(-68.140785217 -31.452508926),Cantera,,-1,-1,IGN,IGN
"990","0",Mina,Cantera,POINT(-67.5680770869999 -31.012228012),Cantera,,-1,-1,IGN,IGN
"991","0",Mina,Augusta,POINT(-68.70741272 -32.0478515629999),"-1",Augusta,-1,-1,IGN,IGN
"992","0",Mina,Mortensen,POINT(-68.770202637 -32.1020355219999),"-1",Mortensen,-1,-1,IGN,IGN
"993","0",Mina,Mortensen,POINT(-68.778701782 -32.0987968439999),"-1",Mortensen,-1,-1,IGN,IGN
"994","0",Mina,Cantera,POINT(-67.214500427 -32.236965179),Cantera,,-1,-1,IGN,IGN
"995","0",Mina,Cantera,POINT(-66.873352051 -32.8555564879999),Cantera,,-1,-1,IGN,IGN
"996","0",Mina,Bailo,POINT(-66.8449172969999 -32.9370346069999),"-1",Bailo,-1,-1,IGN,IGN
"997","0",Mina,Cantera,POINT(-66.839797974 -32.9467506409999),Cantera,,-1,-1,IGN,IGN
"998","0",Mina,Cantera,POINT(-66.025680542 -32.899345398),Cantera,,-1,-1,IGN,IGN
"999","0",Mina,La Paloma,POINT(-66.051315308 -32.8545570369999),"-1",La Paloma,-1,-1,IGN,IGN
"1000","0",Mina,Cantera,POINT(-66.078414917 -32.8214530939999),Cantera,,-1,-1,IGN,IGN
"1001","0",Mina,Cantera,POINT(-66.6752166749999 -32.3710403439999),Cantera,,-1,-1,IGN,IGN
"1002","0",Mina,Cantera,POINT(-65.929618835 -32.8436355589999),Cantera,,-1,-1,IGN,IGN
"1003","0",Mina,Cantera,POINT(-65.899627686 -32.87505722),Cantera,,-1,-1,IGN,IGN
"1004","0",Mina,Cantera,POINT(-65.885864258 -32.9171066279999),Cantera,,-1,-1,IGN,IGN
"1005","0",Mina,Cantera,POINT(-65.947372437 -32.952888489),Cantera,,-1,-1,IGN,IGN
"1006","0",Mina,Los Condores,POINT(-65.326934814 -32.5685234069999),"-1",Los Condores,-1,-1,IGN,IGN
"1007","0",Mina,Cantera,POINT(-64.922470093 -32.5972442629999),Cantera,,-1,-1,IGN,IGN
"1008","0",Mina,Cantera,POINT(-66.744117737 -33.041290283),Cantera,,-1,-1,IGN,IGN
"1009","0",Mina,Huemul,POINT(-66.1281585689999 -33.0696678159999),"-1",Huemul,-1,-1,IGN,IGN
"1010","0",Mina,Cantera,POINT(-66.01889801 -33.0643386839999),Cantera,,-1,-1,IGN,IGN
"1011","0",Mina,Cantera,POINT(-66.257629395 -33.2485618589999),Cantera,,-1,-1,IGN,IGN
"1012","0",Mina,Cantera,POINT(-66.18170929 -33.2315216059999),Cantera,,-1,-1,IGN,IGN
"1013","0",Mina,Cantera,POINT(-66.982757568 -33.316318512),Cantera,,-1,-1,IGN,IGN
"1014","0",Mina,Cantera,POINT(-66.3872451779999 -33.8131828309999),Cantera,,-1,-1,IGN,IGN
"1015","0",Mina,Cantera,POINT(-65.488632202 -33.3149032589999),Cantera,,-1,-1,IGN,IGN
"1016","0",Mina,Cantera,POINT(-65.53755188 -33.252906799),Cantera,,-1,-1,IGN,IGN
"1017","0",Mina,Cantera,POINT(-65.482673645 -33.094734192),Cantera,,-1,-1,IGN,IGN
"1018","0",Mina,Cantera,POINT(-65.50328064 -33.161090851),Cantera,,-1,-1,IGN,IGN
"1019","0",Mina,Cantera,POINT(-65.4562072749999 -33.140346527),Cantera,,-1,-1,IGN,IGN
"1020","0",Mina,Cantera,POINT(-70.593513489 -46.9063148499999),Cantera,,-1,-1,IGN,IGN
"1021","0",Mina,Royal Dutch (Norte),POINT(-67.8535385129999 -46.045928955),"-1",Royal Dutch (Norte),-1,-1,IGN,IGN
"1022","0",Mina,Cantera,POINT(-67.6436691279999 -46.0519905089999),Cantera,,-1,-1,IGN,IGN
"1023","0",Mina,Royal Dutch,POINT(-67.8617629999999 -46.0981559749999),"-1",Royal Dutch,-1,-1,IGN,IGN
"1024","0",Mina,Royal Dutch (Oeste),POINT(-67.866798401 -46.221103668),"-1",Royal Dutch (Oeste),-1,-1,IGN,IGN
"1025","0",Mina,Kinkelín (Este),POINT(-67.82460022 -46.220306396),"-1",Kinkelín (Este),-1,-1,IGN,IGN
"1026","0",Mina,Kinkelín (Oeste),POINT(-67.7893447879999 -46.211395264),"-1",Kinkelín (Oeste),-1,-1,IGN,IGN
"1027","0",Mina,Royal Dutch (Sur),POINT(-67.826843262 -46.270618439),"-1",Royal Dutch (Sur),-1,-1,IGN,IGN
"1028","0",Mina,Kinkelín,POINT(-67.7776260379999 -46.105213165),"-1",Kinkelín,-1,-1,IGN,IGN
"1029","0",Mina,Campamento,POINT(-69.2513885499999 -48.654209137),Campamento,,-1,-1,IGN,IGN
"1030","0",Mina,Cantera,POINT(-61.945114136 -27.041820526),Cantera,,-1,-1,IGN,IGN
"1031","0",Mina,Cantera,POINT(-64.920303345 -28.4424991609999),Cantera,,-1,-1,IGN,IGN
"1032","0",Mina,Cantera,POINT(-64.84903717 -28.412527084),Cantera,,-1,-1,IGN,IGN
"1033","0",Mina,Cantera,POINT(-64.7799377439999 -28.367013931),Cantera,,-1,-1,IGN,IGN
"1034","0",Mina,Cantera,POINT(-64.80241394 -28.1247158049999),Cantera,,-1,-1,IGN,IGN
"1035","0",Mina,Cantera,POINT(-64.674682617 -28.0022106169999),Cantera,,-1,-1,IGN,IGN
"1036","0",Mina,Cantera,POINT(-64.6303176879999 -28.012712479),Cantera,,-1,-1,IGN,IGN
"1037","0",Mina,Cantera,POINT(-64.667167664 -28.0358219149999),Cantera,,-1,-1,IGN,IGN
"1038","0",Mina,Cantera,POINT(-64.6159515379999 -28.085325241),Cantera,,-1,-1,IGN,IGN
"1039","0",Mina,Cantera,POINT(-64.732200623 -28.4546051029999),Cantera,,-1,-1,IGN,IGN
"1040","0",Mina,Cantera,POINT(-63.977413177 -29.1420097349999),Cantera,,-1,-1,IGN,IGN
"1041","0",Mina,Cantera,POINT(-63.980285645 -29.316848755),Cantera,,-1,-1,IGN,IGN
"1042","0",Mina,Cantera,POINT(-64.0042266849999 -29.408140182),Cantera,,-1,-1,IGN,IGN
"1043","0",Mina,Cantera,POINT(-63.980342865 -29.504428864),Cantera,,-1,-1,IGN,IGN
"1044","0",Mina,Cantera,POINT(-63.954929352 -29.519882202),Cantera,,-1,-1,IGN,IGN
"1045","0",Mina,Cantera,POINT(-63.4351997379999 -29.3753700259999),Cantera,,-1,-1,IGN,IGN
"1046","0",Mina,Cantera,POINT(-63.426570892 -29.026054382),Cantera,,-1,-1,IGN,IGN
"1047","0",Mina,Cantera,POINT(-63.423305511 -29.0100879669999),Cantera,,-1,-1,IGN,IGN
"1048","0",Mina,Cantera,POINT(-60.319286346 -37.011528015),Cantera,,-1,-1,IGN,IGN
"1049","0",Mina,Cantera,POINT(-60.2637100219999 -37.0378265379999),Cantera,,-1,-1,IGN,IGN
"1050","0",Mina,Cantera,POINT(-59.682117462 -37.533840179),Cantera,,-1,-1,IGN,IGN
"1051","0",Mina,Cantera,POINT(-59.353427887 -37.480617523),Cantera,,-1,-1,IGN,IGN
"1052","0",Mina,San Miguel,POINT(-59.354328156 -37.562187195),"-1",San Miguel,-1,-1,IGN,IGN
"1053","0",Mina,Cantera,POINT(-59.492835999 -37.6192283629999),Cantera,,-1,-1,IGN,IGN
"1054","0",Mina,Cantera,POINT(-59.45085144 -37.6233940119999),Cantera,,-1,-1,IGN,IGN
"1055","0",Mina,Cantera,POINT(-59.422420502 -37.6224060059999),Cantera,,-1,-1,IGN,IGN
"1056","0",Mina,Cantera,POINT(-59.4028167719999 -37.6174201969999),Cantera,,-1,-1,IGN,IGN
